config_id,split,path,n_cells,is_perturbation,perturbation_type
channel_blockade_000217,test_ood,test_ood/channel_blockade_000217.npz,275,True,channel_blockade
channel_blockade_000218,test_ood,test_ood/channel_blockade_000218.npz,320,True,channel_blockade
channel_blockade_000219,test_ood,test_ood/channel_blockade_000219.npz,320,True,channel_blockade
channel_blockade_000220,test_ood,test_ood/channel_blockade_000220.npz,92,True,channel_blockade
channel_blockade_000221,test_ood,test_ood/channel_blockade_000221.npz,232,True,channel_blockade
channel_blockade_000222,test_ood,test_ood/channel_blockade_000222.npz,91,True,channel_blockade
channel_blockade_000223,test_ood,test_ood/channel_blockade_000223.npz,116,True,channel_blockade
channel_blockade_000224,test_ood,test_ood/channel_blockade_000224.npz,91,True,channel_blockade
channel_blockade_000225,test_ood,test_ood/channel_blockade_000225.npz,150,True,channel_blockade
channel_blockade_000226,test_ood,test_ood/channel_blockade_000226.npz,261,True,channel_blockade
channel_blockade_000227,test_ood,test_ood/channel_blockade_000227.npz,85,True,channel_blockade
channel_blockade_000228,test_ood,test_ood/channel_blockade_000228.npz,260,True,channel_blockade
channel_blockade_000229,test_ood,test_ood/channel_blockade_000229.npz,183,True,channel_blockade
channel_blockade_000230,test_ood,test_ood/channel_blockade_000230.npz,64,True,channel_blockade
channel_blockade_000231,test_ood,test_ood/channel_blockade_000231.npz,45,True,channel_blockade
channel_blockade_000232,test_ood,test_ood/channel_blockade_000232.npz,150,True,channel_blockade
channel_blockade_000233,test_ood,test_ood/channel_blockade_000233.npz,40,True,channel_blockade
channel_blockade_000234,test_ood,test_ood/channel_blockade_000234.npz,85,True,channel_blockade
channel_blockade_000235,test_ood,test_ood/channel_blockade_000235.npz,368,True,channel_blockade
channel_blockade_000236,test_ood,test_ood/channel_blockade_000236.npz,276,True,channel_blockade
channel_blockade_000237,test_ood,test_ood/channel_blockade_000237.npz,366,True,channel_blockade
channel_blockade_000238,test_ood,test_ood/channel_blockade_000238.npz,421,True,channel_blockade
channel_blockade_000239,test_ood,test_ood/channel_blockade_000239.npz,85,True,channel_blockade
channel_blockade_000240,test_ood,test_ood/channel_blockade_000240.npz,232,True,channel_blockade
channel_blockade_000241,test_ood,test_ood/channel_blockade_000241.npz,318,True,channel_blockade
channel_blockade_000242,test_ood,test_ood/channel_blockade_000242.npz,150,True,channel_blockade
channel_blockade_000243,test_ood,test_ood/channel_blockade_000243.npz,64,True,channel_blockade
channel_blockade_000244,test_ood,test_ood/channel_blockade_000244.npz,109,True,channel_blockade
channel_blockade_000245,test_ood,test_ood/channel_blockade_000245.npz,85,True,channel_blockade
channel_blockade_000246,test_ood,test_ood/channel_blockade_000246.npz,41,True,channel_blockade
channel_blockade_000247,test_ood,test_ood/channel_blockade_000247.npz,332,True,channel_blockade
channel_blockade_000248,test_ood,test_ood/channel_blockade_000248.npz,92,True,channel_blockade
channel_blockade_000249,test_ood,test_ood/channel_blockade_000249.npz,64,True,channel_blockade
channel_blockade_000250,test_ood,test_ood/channel_blockade_000250.npz,149,True,channel_blockade
channel_blockade_000251,test_ood,test_ood/channel_blockade_000251.npz,150,True,channel_blockade
channel_blockade_000252,test_ood,test_ood/channel_blockade_000252.npz,45,True,channel_blockade
channel_blockade_000253,test_ood,test_ood/channel_blockade_000253.npz,432,True,channel_blockade
channel_blockade_000254,test_ood,test_ood/channel_blockade_000254.npz,85,True,channel_blockade
channel_blockade_000255,test_ood,test_ood/channel_blockade_000255.npz,45,True,channel_blockade
channel_blockade_000256,test_ood,test_ood/channel_blockade_000256.npz,366,True,channel_blockade
channel_blockade_000257,test_ood,test_ood/channel_blockade_000257.npz,182,True,channel_blockade
channel_blockade_000258,test_ood,test_ood/channel_blockade_000258.npz,63,True,channel_blockade
channel_blockade_000259,test_ood,test_ood/channel_blockade_000259.npz,175,True,channel_blockade
channel_blockade_000260,test_ood,test_ood/channel_blockade_000260.npz,121,True,channel_blockade
channel_blockade_000261,test_ood,test_ood/channel_blockade_000261.npz,60,True,channel_blockade
channel_blockade_000262,test_ood,test_ood/channel_blockade_000262.npz,121,True,channel_blockade
channel_blockade_000263,test_ood,test_ood/channel_blockade_000263.npz,64,True,channel_blockade
channel_blockade_000264,test_ood,test_ood/channel_blockade_000264.npz,276,True,channel_blockade
channel_blockade_000265,test_ood,test_ood/channel_blockade_000265.npz,85,True,channel_blockade
channel_blockade_000266,test_ood,test_ood/channel_blockade_000266.npz,261,True,channel_blockade
channel_blockade_000267,test_ood,test_ood/channel_blockade_000267.npz,359,True,channel_blockade
channel_blockade_000268,test_ood,test_ood/channel_blockade_000268.npz,320,True,channel_blockade
channel_blockade_000269,test_ood,test_ood/channel_blockade_000269.npz,332,True,channel_blockade
channel_blockade_000270,test_ood,test_ood/channel_blockade_000270.npz,59,True,channel_blockade
channel_blockade_000271,test_ood,test_ood/channel_blockade_000271.npz,120,True,channel_blockade
channel_blockade_000272,test_ood,test_ood/channel_blockade_000272.npz,332,True,channel_blockade
channel_blockade_000273,test_ood,test_ood/channel_blockade_000273.npz,416,True,channel_blockade
channel_blockade_000274,test_ood,test_ood/channel_blockade_000274.npz,138,True,channel_blockade
channel_blockade_000275,test_ood,test_ood/channel_blockade_000275.npz,60,True,channel_blockade
channel_blockade_000276,test_ood,test_ood/channel_blockade_000276.npz,255,True,channel_blockade
channel_blockade_000277,test_ood,test_ood/channel_blockade_000277.npz,276,True,channel_blockade
channel_blockade_000278,test_ood,test_ood/channel_blockade_000278.npz,59,True,channel_blockade
channel_blockade_000279,test_ood,test_ood/channel_blockade_000279.npz,216,True,channel_blockade
channel_blockade_000280,test_ood,test_ood/channel_blockade_000280.npz,121,True,channel_blockade
channel_blockade_000281,test_ood,test_ood/channel_blockade_000281.npz,182,True,channel_blockade
channel_blockade_000282,test_ood,test_ood/channel_blockade_000282.npz,232,True,channel_blockade
channel_blockade_000283,test_ood,test_ood/channel_blockade_000283.npz,182,True,channel_blockade
channel_blockade_000284,test_ood,test_ood/channel_blockade_000284.npz,120,True,channel_blockade
channel_blockade_000285,test_ood,test_ood/channel_blockade_000285.npz,180,True,channel_blockade
channel_blockade_000286,test_ood,test_ood/channel_blockade_000286.npz,63,True,channel_blockade
channel_blockade_000287,test_ood,test_ood/channel_blockade_000287.npz,116,True,channel_blockade
channel_blockade_000288,test_ood,test_ood/channel_blockade_000288.npz,109,True,channel_blockade
channel_blockade_000289,test_ood,test_ood/channel_blockade_000289.npz,63,True,channel_blockade
channel_blockade_000290,test_ood,test_ood/channel_blockade_000290.npz,60,True,channel_blockade
channel_blockade_000291,test_ood,test_ood/channel_blockade_000291.npz,60,True,channel_blockade
channel_blockade_000292,test_ood,test_ood/channel_blockade_000292.npz,149,True,channel_blockade
channel_blockade_000293,test_ood,test_ood/channel_blockade_000293.npz,471,True,channel_blockade
channel_blockade_000294,test_ood,test_ood/channel_blockade_000294.npz,366,True,channel_blockade
channel_blockade_000295,test_ood,test_ood/channel_blockade_000295.npz,121,True,channel_blockade
channel_blockade_000296,test_ood,test_ood/channel_blockade_000296.npz,216,True,channel_blockade
channel_blockade_000297,test_ood,test_ood/channel_blockade_000297.npz,474,True,channel_blockade
channel_blockade_000298,test_ood,test_ood/channel_blockade_000298.npz,59,True,channel_blockade
channel_blockade_000299,test_ood,test_ood/channel_blockade_000299.npz,255,True,channel_blockade
channel_blockade_000300,test_ood,test_ood/channel_blockade_000300.npz,160,True,channel_blockade
channel_blockade_000301,test_ood,test_ood/channel_blockade_000301.npz,366,True,channel_blockade
channel_blockade_000302,test_ood,test_ood/channel_blockade_000302.npz,149,True,channel_blockade
channel_blockade_000303,test_ood,test_ood/channel_blockade_000303.npz,367,True,channel_blockade
channel_blockade_000304,test_ood,test_ood/channel_blockade_000304.npz,193,True,channel_blockade
channel_blockade_000305,test_ood,test_ood/channel_blockade_000305.npz,118,True,channel_blockade
channel_blockade_000306,test_ood,test_ood/channel_blockade_000306.npz,332,True,channel_blockade
channel_blockade_000307,test_ood,test_ood/channel_blockade_000307.npz,149,True,channel_blockade
channel_blockade_000308,test_ood,test_ood/channel_blockade_000308.npz,180,True,channel_blockade
channel_blockade_000309,test_ood,test_ood/channel_blockade_000309.npz,62,True,channel_blockade
channel_blockade_000310,test_ood,test_ood/channel_blockade_000310.npz,120,True,channel_blockade
channel_blockade_000311,test_ood,test_ood/channel_blockade_000311.npz,474,True,channel_blockade
channel_blockade_000312,test_ood,test_ood/channel_blockade_000312.npz,85,True,channel_blockade
channel_blockade_000313,test_ood,test_ood/channel_blockade_000313.npz,121,True,channel_blockade
channel_blockade_000314,test_ood,test_ood/channel_blockade_000314.npz,216,True,channel_blockade
channel_blockade_000315,test_ood,test_ood/channel_blockade_000315.npz,62,True,channel_blockade
channel_blockade_000316,test_ood,test_ood/channel_blockade_000316.npz,180,True,channel_blockade
channel_blockade_000317,test_ood,test_ood/channel_blockade_000317.npz,216,True,channel_blockade
channel_blockade_000318,test_ood,test_ood/channel_blockade_000318.npz,432,True,channel_blockade
channel_blockade_000319,test_ood,test_ood/channel_blockade_000319.npz,116,True,channel_blockade
channel_blockade_000320,test_ood,test_ood/channel_blockade_000320.npz,276,True,channel_blockade
channel_blockade_000321,test_ood,test_ood/channel_blockade_000321.npz,116,True,channel_blockade
channel_blockade_000322,test_ood,test_ood/channel_blockade_000322.npz,91,True,channel_blockade
channel_blockade_000323,test_ood,test_ood/channel_blockade_000323.npz,85,True,channel_blockade
channel_blockade_000324,test_ood,test_ood/channel_blockade_000324.npz,116,True,channel_blockade
channel_blockade_000325,test_ood,test_ood/channel_blockade_000325.npz,64,True,channel_blockade
channel_blockade_000326,test_ood,test_ood/channel_blockade_000326.npz,175,True,channel_blockade
channel_blockade_000327,test_ood,test_ood/channel_blockade_000327.npz,180,True,channel_blockade
channel_blockade_000328,test_ood,test_ood/channel_blockade_000328.npz,45,True,channel_blockade
channel_blockade_000329,test_ood,test_ood/channel_blockade_000329.npz,45,True,channel_blockade
channel_blockade_000330,test_ood,test_ood/channel_blockade_000330.npz,63,True,channel_blockade
channel_blockade_000331,test_ood,test_ood/channel_blockade_000331.npz,415,True,channel_blockade
channel_blockade_000332,test_ood,test_ood/channel_blockade_000332.npz,85,True,channel_blockade
channel_blockade_000333,test_ood,test_ood/channel_blockade_000333.npz,366,True,channel_blockade
channel_blockade_000334,test_ood,test_ood/channel_blockade_000334.npz,432,True,channel_blockade
channel_blockade_000335,test_ood,test_ood/channel_blockade_000335.npz,359,True,channel_blockade
channel_blockade_000336,test_ood,test_ood/channel_blockade_000336.npz,276,True,channel_blockade
channel_blockade_000337,test_ood,test_ood/channel_blockade_000337.npz,45,True,channel_blockade
channel_blockade_000338,test_ood,test_ood/channel_blockade_000338.npz,64,True,channel_blockade
channel_blockade_000339,test_ood,test_ood/channel_blockade_000339.npz,40,True,channel_blockade
channel_blockade_000340,test_ood,test_ood/channel_blockade_000340.npz,91,True,channel_blockade
channel_blockade_000341,test_ood,test_ood/channel_blockade_000341.npz,477,True,channel_blockade
channel_blockade_000342,test_ood,test_ood/channel_blockade_000342.npz,64,True,channel_blockade
channel_blockade_000343,test_ood,test_ood/channel_blockade_000343.npz,41,True,channel_blockade
channel_blockade_000344,test_ood,test_ood/channel_blockade_000344.npz,232,True,channel_blockade
channel_blockade_000345,test_ood,test_ood/channel_blockade_000345.npz,120,True,channel_blockade
channel_blockade_000346,test_ood,test_ood/channel_blockade_000346.npz,180,True,channel_blockade
channel_blockade_000347,test_ood,test_ood/channel_blockade_000347.npz,175,True,channel_blockade
channel_blockade_000348,test_ood,test_ood/channel_blockade_000348.npz,490,True,channel_blockade
channel_blockade_000349,test_ood,test_ood/channel_blockade_000349.npz,116,True,channel_blockade
channel_blockade_000350,test_ood,test_ood/channel_blockade_000350.npz,182,True,channel_blockade
channel_blockade_000351,test_ood,test_ood/channel_blockade_000351.npz,45,True,channel_blockade
channel_blockade_000352,test_ood,test_ood/channel_blockade_000352.npz,401,True,channel_blockade
channel_blockade_000353,test_ood,test_ood/channel_blockade_000353.npz,461,True,channel_blockade
channel_blockade_000354,test_ood,test_ood/channel_blockade_000354.npz,149,True,channel_blockade
channel_blockade_000355,test_ood,test_ood/channel_blockade_000355.npz,490,True,channel_blockade
channel_blockade_000356,test_ood,test_ood/channel_blockade_000356.npz,109,True,channel_blockade
channel_blockade_000357,test_ood,test_ood/channel_blockade_000357.npz,182,True,channel_blockade
channel_blockade_000358,test_ood,test_ood/channel_blockade_000358.npz,138,True,channel_blockade
channel_blockade_000359,test_ood,test_ood/channel_blockade_000359.npz,175,True,channel_blockade
channel_blockade_000360,test_ood,test_ood/channel_blockade_000360.npz,320,True,channel_blockade
channel_blockade_000361,test_ood,test_ood/channel_blockade_000361.npz,304,True,channel_blockade
channel_blockade_000362,test_ood,test_ood/channel_blockade_000362.npz,116,True,channel_blockade
channel_blockade_000363,test_ood,test_ood/channel_blockade_000363.npz,255,True,channel_blockade
channel_blockade_000364,test_ood,test_ood/channel_blockade_000364.npz,41,True,channel_blockade
channel_blockade_000365,test_ood,test_ood/channel_blockade_000365.npz,40,True,channel_blockade
channel_blockade_000366,test_ood,test_ood/channel_blockade_000366.npz,182,True,channel_blockade
channel_blockade_000367,test_ood,test_ood/channel_blockade_000367.npz,183,True,channel_blockade
channel_blockade_000368,test_ood,test_ood/channel_blockade_000368.npz,63,True,channel_blockade
channel_blockade_000369,test_ood,test_ood/channel_blockade_000369.npz,64,True,channel_blockade
channel_blockade_000370,test_ood,test_ood/channel_blockade_000370.npz,216,True,channel_blockade
channel_blockade_000371,test_ood,test_ood/channel_blockade_000371.npz,116,True,channel_blockade
channel_blockade_000372,test_ood,test_ood/channel_blockade_000372.npz,116,True,channel_blockade
channel_blockade_000373,test_ood,test_ood/channel_blockade_000373.npz,461,True,channel_blockade
channel_blockade_000374,test_ood,test_ood/channel_blockade_000374.npz,216,True,channel_blockade
channel_blockade_000375,test_ood,test_ood/channel_blockade_000375.npz,92,True,channel_blockade
channel_blockade_000376,test_ood,test_ood/channel_blockade_000376.npz,121,True,channel_blockade
channel_blockade_000377,test_ood,test_ood/channel_blockade_000377.npz,64,True,channel_blockade
channel_blockade_000378,test_ood,test_ood/channel_blockade_000378.npz,232,True,channel_blockade
channel_blockade_000379,test_ood,test_ood/channel_blockade_000379.npz,232,True,channel_blockade
channel_blockade_000380,test_ood,test_ood/channel_blockade_000380.npz,41,True,channel_blockade
channel_blockade_000381,test_ood,test_ood/channel_blockade_000381.npz,91,True,channel_blockade
channel_blockade_000382,test_ood,test_ood/channel_blockade_000382.npz,471,True,channel_blockade
channel_blockade_000383,test_ood,test_ood/channel_blockade_000383.npz,216,True,channel_blockade
channel_blockade_000384,test_ood,test_ood/channel_blockade_000384.npz,92,True,channel_blockade
channel_blockade_000385,test_ood,test_ood/channel_blockade_000385.npz,433,True,channel_blockade
channel_blockade_000386,test_ood,test_ood/channel_blockade_000386.npz,138,True,channel_blockade
channel_blockade_000387,test_ood,test_ood/channel_blockade_000387.npz,432,True,channel_blockade
channel_blockade_000388,test_ood,test_ood/channel_blockade_000388.npz,432,True,channel_blockade
channel_blockade_000389,test_ood,test_ood/channel_blockade_000389.npz,276,True,channel_blockade
channel_blockade_000390,test_ood,test_ood/channel_blockade_000390.npz,60,True,channel_blockade
channel_blockade_000391,test_ood,test_ood/channel_blockade_000391.npz,109,True,channel_blockade
channel_blockade_000392,test_ood,test_ood/channel_blockade_000392.npz,158,True,channel_blockade
channel_blockade_000393,test_ood,test_ood/channel_blockade_000393.npz,477,True,channel_blockade
channel_blockade_000394,test_ood,test_ood/channel_blockade_000394.npz,359,True,channel_blockade
channel_blockade_000395,test_ood,test_ood/channel_blockade_000395.npz,180,True,channel_blockade
channel_blockade_000396,test_ood,test_ood/channel_blockade_000396.npz,85,True,channel_blockade
channel_blockade_000397,test_ood,test_ood/channel_blockade_000397.npz,41,True,channel_blockade
channel_blockade_000398,test_ood,test_ood/channel_blockade_000398.npz,304,True,channel_blockade
channel_blockade_000399,test_ood,test_ood/channel_blockade_000399.npz,150,True,channel_blockade
channel_blockade_000400,test_ood,test_ood/channel_blockade_000400.npz,41,True,channel_blockade
channel_blockade_000401,test_ood,test_ood/channel_blockade_000401.npz,63,True,channel_blockade
channel_blockade_000402,test_ood,test_ood/channel_blockade_000402.npz,63,True,channel_blockade
channel_blockade_000403,test_ood,test_ood/channel_blockade_000403.npz,68,True,channel_blockade
channel_blockade_000404,test_ood,test_ood/channel_blockade_000404.npz,40,True,channel_blockade
channel_blockade_000405,test_ood,test_ood/channel_blockade_000405.npz,116,True,channel_blockade
channel_blockade_000406,test_ood,test_ood/channel_blockade_000406.npz,45,True,channel_blockade
channel_blockade_000407,test_ood,test_ood/channel_blockade_000407.npz,359,True,channel_blockade
channel_blockade_000408,test_ood,test_ood/channel_blockade_000408.npz,41,True,channel_blockade
channel_blockade_000409,test_ood,test_ood/channel_blockade_000409.npz,320,True,channel_blockade
channel_blockade_000410,test_ood,test_ood/channel_blockade_000410.npz,91,True,channel_blockade
channel_blockade_000411,test_ood,test_ood/channel_blockade_000411.npz,216,True,channel_blockade
channel_blockade_000412,test_ood,test_ood/channel_blockade_000412.npz,60,True,channel_blockade
channel_blockade_000413,test_ood,test_ood/channel_blockade_000413.npz,160,True,channel_blockade
channel_blockade_000414,test_ood,test_ood/channel_blockade_000414.npz,320,True,channel_blockade
channel_blockade_000415,test_ood,test_ood/channel_blockade_000415.npz,41,True,channel_blockade
channel_blockade_000416,test_ood,test_ood/channel_blockade_000416.npz,416,True,channel_blockade
channel_blockade_000417,test_ood,test_ood/channel_blockade_000417.npz,332,True,channel_blockade
channel_blockade_000418,test_ood,test_ood/channel_blockade_000418.npz,40,True,channel_blockade
channel_blockade_000419,test_ood,test_ood/channel_blockade_000419.npz,63,True,channel_blockade
channel_blockade_000420,test_ood,test_ood/channel_blockade_000420.npz,63,True,channel_blockade
channel_blockade_000421,test_ood,test_ood/channel_blockade_000421.npz,181,True,channel_blockade
channel_blockade_000422,test_ood,test_ood/channel_blockade_000422.npz,182,True,channel_blockade
channel_blockade_000423,test_ood,test_ood/channel_blockade_000423.npz,41,True,channel_blockade
channel_blockade_000424,test_ood,test_ood/channel_blockade_000424.npz,121,True,channel_blockade
channel_blockade_000425,test_ood,test_ood/channel_blockade_000425.npz,175,True,channel_blockade
channel_blockade_000426,test_ood,test_ood/channel_blockade_000426.npz,45,True,channel_blockade
channel_blockade_000427,test_ood,test_ood/channel_blockade_000427.npz,41,True,channel_blockade
channel_blockade_000428,test_ood,test_ood/channel_blockade_000428.npz,476,True,channel_blockade
channel_blockade_000429,test_ood,test_ood/channel_blockade_000429.npz,158,True,channel_blockade
channel_blockade_000430,test_ood,test_ood/channel_blockade_000430.npz,91,True,channel_blockade
channel_blockade_000431,test_ood,test_ood/channel_blockade_000431.npz,359,True,channel_blockade
channel_blockade_000432,test_ood,test_ood/channel_blockade_000432.npz,85,True,channel_blockade
channel_blockade_000433,test_ood,test_ood/channel_blockade_000433.npz,183,True,channel_blockade
channel_blockade_000434,test_ood,test_ood/channel_blockade_000434.npz,421,True,channel_blockade
channel_blockade_000435,test_ood,test_ood/channel_blockade_000435.npz,91,True,channel_blockade
channel_blockade_000436,test_ood,test_ood/channel_blockade_000436.npz,367,True,channel_blockade
channel_blockade_000437,test_ood,test_ood/channel_blockade_000437.npz,63,True,channel_blockade
channel_blockade_000438,test_ood,test_ood/channel_blockade_000438.npz,41,True,channel_blockade
channel_blockade_000439,test_ood,test_ood/channel_blockade_000439.npz,149,True,channel_blockade
channel_blockade_000440,test_ood,test_ood/channel_blockade_000440.npz,63,True,channel_blockade
channel_blockade_000441,test_ood,test_ood/channel_blockade_000441.npz,40,True,channel_blockade
channel_blockade_000442,test_ood,test_ood/channel_blockade_000442.npz,216,True,channel_blockade
channel_blockade_000443,test_ood,test_ood/channel_blockade_000443.npz,359,True,channel_blockade
channel_blockade_000444,test_ood,test_ood/channel_blockade_000444.npz,149,True,channel_blockade
channel_blockade_000445,test_ood,test_ood/channel_blockade_000445.npz,183,True,channel_blockade
channel_blockade_000446,test_ood,test_ood/channel_blockade_000446.npz,255,True,channel_blockade
channel_blockade_000447,test_ood,test_ood/channel_blockade_000447.npz,216,True,channel_blockade
channel_blockade_000448,test_ood,test_ood/channel_blockade_000448.npz,149,True,channel_blockade
channel_blockade_000449,test_ood,test_ood/channel_blockade_000449.npz,262,True,channel_blockade
channel_blockade_000450,test_ood,test_ood/channel_blockade_000450.npz,40,True,channel_blockade
channel_blockade_000451,test_ood,test_ood/channel_blockade_000451.npz,261,True,channel_blockade
channel_blockade_000452,test_ood,test_ood/channel_blockade_000452.npz,262,True,channel_blockade
channel_blockade_000453,test_ood,test_ood/channel_blockade_000453.npz,477,True,channel_blockade
channel_blockade_000454,test_ood,test_ood/channel_blockade_000454.npz,109,True,channel_blockade
channel_blockade_000455,test_ood,test_ood/channel_blockade_000455.npz,63,True,channel_blockade
channel_blockade_000456,test_ood,test_ood/channel_blockade_000456.npz,232,True,channel_blockade
channel_blockade_000457,test_ood,test_ood/channel_blockade_000457.npz,60,True,channel_blockade
channel_blockade_000458,test_ood,test_ood/channel_blockade_000458.npz,260,True,channel_blockade
channel_blockade_000459,test_ood,test_ood/channel_blockade_000459.npz,320,True,channel_blockade
channel_blockade_000460,test_ood,test_ood/channel_blockade_000460.npz,120,True,channel_blockade
channel_blockade_000461,test_ood,test_ood/channel_blockade_000461.npz,432,True,channel_blockade
channel_blockade_000462,test_ood,test_ood/channel_blockade_000462.npz,41,True,channel_blockade
channel_blockade_000463,test_ood,test_ood/channel_blockade_000463.npz,193,True,channel_blockade
channel_blockade_000464,test_ood,test_ood/channel_blockade_000464.npz,180,True,channel_blockade
channel_blockade_000465,test_ood,test_ood/channel_blockade_000465.npz,216,True,channel_blockade
channel_blockade_000466,test_ood,test_ood/channel_blockade_000466.npz,276,True,channel_blockade
channel_blockade_000467,test_ood,test_ood/channel_blockade_000467.npz,366,True,channel_blockade
channel_blockade_000468,test_ood,test_ood/channel_blockade_000468.npz,120,True,channel_blockade
channel_blockade_000469,test_ood,test_ood/channel_blockade_000469.npz,138,True,channel_blockade
channel_blockade_000470,test_ood,test_ood/channel_blockade_000470.npz,116,True,channel_blockade
channel_blockade_000471,test_ood,test_ood/channel_blockade_000471.npz,320,True,channel_blockade
channel_blockade_000472,test_ood,test_ood/channel_blockade_000472.npz,474,True,channel_blockade
channel_blockade_000473,test_ood,test_ood/channel_blockade_000473.npz,41,True,channel_blockade
channel_blockade_000474,test_ood,test_ood/channel_blockade_000474.npz,477,True,channel_blockade
channel_blockade_000475,test_ood,test_ood/channel_blockade_000475.npz,183,True,channel_blockade
channel_blockade_000476,test_ood,test_ood/channel_blockade_000476.npz,262,True,channel_blockade
channel_blockade_000477,test_ood,test_ood/channel_blockade_000477.npz,85,True,channel_blockade
channel_blockade_000478,test_ood,test_ood/channel_blockade_000478.npz,262,True,channel_blockade
channel_blockade_000479,test_ood,test_ood/channel_blockade_000479.npz,262,True,channel_blockade
channel_blockade_000480,test_ood,test_ood/channel_blockade_000480.npz,59,True,channel_blockade
channel_blockade_000481,test_ood,test_ood/channel_blockade_000481.npz,158,True,channel_blockade
channel_blockade_000482,test_ood,test_ood/channel_blockade_000482.npz,60,True,channel_blockade
channel_blockade_000483,test_ood,test_ood/channel_blockade_000483.npz,40,True,channel_blockade
channel_blockade_000484,test_ood,test_ood/channel_blockade_000484.npz,319,True,channel_blockade
channel_blockade_000485,test_ood,test_ood/channel_blockade_000485.npz,232,True,channel_blockade
channel_blockade_000486,test_ood,test_ood/channel_blockade_000486.npz,138,True,channel_blockade
channel_blockade_000487,test_ood,test_ood/channel_blockade_000487.npz,150,True,channel_blockade
channel_blockade_000488,test_ood,test_ood/channel_blockade_000488.npz,118,True,channel_blockade
channel_blockade_000489,test_ood,test_ood/channel_blockade_000489.npz,332,True,channel_blockade
channel_blockade_000490,test_ood,test_ood/channel_blockade_000490.npz,216,True,channel_blockade
channel_blockade_000491,test_ood,test_ood/channel_blockade_000491.npz,232,True,channel_blockade
channel_blockade_000492,test_ood,test_ood/channel_blockade_000492.npz,41,True,channel_blockade
channel_blockade_000493,test_ood,test_ood/channel_blockade_000493.npz,85,True,channel_blockade
channel_blockade_000494,test_ood,test_ood/channel_blockade_000494.npz,416,True,channel_blockade
channel_blockade_000495,test_ood,test_ood/channel_blockade_000495.npz,158,True,channel_blockade
channel_blockade_000496,test_ood,test_ood/channel_blockade_000496.npz,41,True,channel_blockade
channel_blockade_000497,test_ood,test_ood/channel_blockade_000497.npz,60,True,channel_blockade
channel_blockade_000498,test_ood,test_ood/channel_blockade_000498.npz,416,True,channel_blockade
channel_blockade_000499,test_ood,test_ood/channel_blockade_000499.npz,319,True,channel_blockade
gj_blockade_000000,test_ood,test_ood/gj_blockade_000000.npz,180,True,gj_blockade
gj_blockade_000001,test_ood,test_ood/gj_blockade_000001.npz,160,True,gj_blockade
gj_blockade_000002,test_ood,test_ood/gj_blockade_000002.npz,366,True,gj_blockade
gj_blockade_000003,test_ood,test_ood/gj_blockade_000003.npz,116,True,gj_blockade
gj_blockade_000004,test_ood,test_ood/gj_blockade_000004.npz,63,True,gj_blockade
gj_blockade_000005,test_ood,test_ood/gj_blockade_000005.npz,304,True,gj_blockade
gj_blockade_000006,test_ood,test_ood/gj_blockade_000006.npz,41,True,gj_blockade
gj_blockade_000007,test_ood,test_ood/gj_blockade_000007.npz,232,True,gj_blockade
gj_blockade_000008,test_ood,test_ood/gj_blockade_000008.npz,41,True,gj_blockade
gj_blockade_000009,test_ood,test_ood/gj_blockade_000009.npz,63,True,gj_blockade
gj_blockade_000010,test_ood,test_ood/gj_blockade_000010.npz,91,True,gj_blockade
gj_blockade_000011,test_ood,test_ood/gj_blockade_000011.npz,232,True,gj_blockade
gj_blockade_000012,test_ood,test_ood/gj_blockade_000012.npz,109,True,gj_blockade
gj_blockade_000013,test_ood,test_ood/gj_blockade_000013.npz,174,True,gj_blockade
gj_blockade_000014,test_ood,test_ood/gj_blockade_000014.npz,121,True,gj_blockade
gj_blockade_000015,test_ood,test_ood/gj_blockade_000015.npz,116,True,gj_blockade
gj_blockade_000016,test_ood,test_ood/gj_blockade_000016.npz,63,True,gj_blockade
gj_blockade_000017,test_ood,test_ood/gj_blockade_000017.npz,45,True,gj_blockade
gj_blockade_000018,test_ood,test_ood/gj_blockade_000018.npz,41,True,gj_blockade
gj_blockade_000019,test_ood,test_ood/gj_blockade_000019.npz,109,True,gj_blockade
gj_blockade_000020,test_ood,test_ood/gj_blockade_000020.npz,85,True,gj_blockade
gj_blockade_000021,test_ood,test_ood/gj_blockade_000021.npz,150,True,gj_blockade
gj_blockade_000022,test_ood,test_ood/gj_blockade_000022.npz,40,True,gj_blockade
gj_blockade_000023,test_ood,test_ood/gj_blockade_000023.npz,180,True,gj_blockade
gj_blockade_000024,test_ood,test_ood/gj_blockade_000024.npz,120,True,gj_blockade
gj_blockade_000025,test_ood,test_ood/gj_blockade_000025.npz,60,True,gj_blockade
gj_blockade_000026,test_ood,test_ood/gj_blockade_000026.npz,62,True,gj_blockade
gj_blockade_000027,test_ood,test_ood/gj_blockade_000027.npz,477,True,gj_blockade
gj_blockade_000028,test_ood,test_ood/gj_blockade_000028.npz,92,True,gj_blockade
gj_blockade_000029,test_ood,test_ood/gj_blockade_000029.npz,63,True,gj_blockade
gj_blockade_000030,test_ood,test_ood/gj_blockade_000030.npz,116,True,gj_blockade
gj_blockade_000031,test_ood,test_ood/gj_blockade_000031.npz,62,True,gj_blockade
gj_blockade_000032,test_ood,test_ood/gj_blockade_000032.npz,59,True,gj_blockade
gj_blockade_000033,test_ood,test_ood/gj_blockade_000033.npz,63,True,gj_blockade
